2024-07-25 12:42:55,106 INFO  Logger.cs: 70 - 
2024-07-25 13:43:21,254 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in Subconjunto - Simulação e URDF (24.07.24)
2024-07-25 13:43:21,255 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-07-25 13:43:21,255 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2024-07-25 13:43:21,256 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Chassi-1
2024-07-25 13:43:21,256 INFO  ExportHelperExtension.cs: 1136 - Found 143 in Chassi-1
2024-07-25 13:43:21,257 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Chassi-1
2024-07-25 13:43:21,258 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base-1
2024-07-25 13:43:21,258 INFO  ExportHelperExtension.cs: 1136 - Found 43 in Base-1
2024-07-25 13:43:21,259 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base-1
2024-07-25 13:43:21,259 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Plataforma do elevador-1
2024-07-25 13:43:21,260 INFO  ExportHelperExtension.cs: 1136 - Found 39 in Plataforma do elevador-1
2024-07-25 13:43:21,261 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Plataforma do elevador-1
2024-07-25 13:43:21,261 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Elevador sem fuso-1
2024-07-25 13:43:21,262 INFO  ExportHelperExtension.cs: 1136 - Found 126 in Elevador sem fuso-1
2024-07-25 13:43:21,262 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Elevador sem fuso-1
2024-07-25 13:43:21,263 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Fuso do elevador-1
2024-07-25 13:43:21,263 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Fuso do elevador-1
2024-07-25 13:43:21,264 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Fuso do elevador-1
2024-07-25 13:43:21,264 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Manipulador-1
2024-07-25 13:43:21,265 INFO  ExportHelperExtension.cs: 1136 - Found 72 in Manipulador-1
2024-07-25 13:43:21,265 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Manipulador-1
2024-07-25 13:43:21,265 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Braço-1
2024-07-25 13:43:21,266 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Braço-1
2024-07-25 13:43:21,266 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Braço-1
2024-07-25 13:43:21,267 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Contrapeso do braço-1
2024-07-25 13:43:21,267 INFO  ExportHelperExtension.cs: 1136 - Found 39 in Contrapeso do braço-1
2024-07-25 13:43:21,268 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Contrapeso do braço-1
2024-07-25 13:43:21,268 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Subconjunto - Simulação e URDF (24.07.24)
2024-07-25 13:43:21,268 INFO  ExportHelperExtension.cs: 1136 - Found 61 in Subconjunto - Simulação e URDF (24.07.24)
2024-07-25 13:43:21,269 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [RefAxis] in Subconjunto - Simulação e URDF (24.07.24)
2024-07-25 13:43:21,269 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-07-25 13:43:21,270 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2024-07-25 13:43:21,270 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Chassi-1
2024-07-25 13:43:21,270 INFO  ExportHelperExtension.cs: 1136 - Found 143 in Chassi-1
2024-07-25 13:43:21,275 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Chassi-1
2024-07-25 13:43:21,276 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base-1
2024-07-25 13:43:21,291 INFO  ExportHelperExtension.cs: 1136 - Found 43 in Base-1
2024-07-25 13:43:21,292 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base-1
2024-07-25 13:43:21,292 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Plataforma do elevador-1
2024-07-25 13:43:21,293 INFO  ExportHelperExtension.cs: 1136 - Found 39 in Plataforma do elevador-1
2024-07-25 13:43:21,293 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Plataforma do elevador-1
2024-07-25 13:43:21,294 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Elevador sem fuso-1
2024-07-25 13:43:21,295 INFO  ExportHelperExtension.cs: 1136 - Found 126 in Elevador sem fuso-1
2024-07-25 13:43:21,295 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Elevador sem fuso-1
2024-07-25 13:43:21,296 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Fuso do elevador-1
2024-07-25 13:43:21,296 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Fuso do elevador-1
2024-07-25 13:43:21,297 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Fuso do elevador-1
2024-07-25 13:43:21,297 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Manipulador-1
2024-07-25 13:43:21,298 INFO  ExportHelperExtension.cs: 1136 - Found 72 in Manipulador-1
2024-07-25 13:43:21,298 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Manipulador-1
2024-07-25 13:43:21,299 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Braço-1
2024-07-25 13:43:21,299 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Braço-1
2024-07-25 13:43:21,300 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Braço-1
2024-07-25 13:43:21,300 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Contrapeso do braço-1
2024-07-25 13:43:21,300 INFO  ExportHelperExtension.cs: 1136 - Found 39 in Contrapeso do braço-1
2024-07-25 13:43:21,301 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Contrapeso do braço-1
2024-07-25 13:43:21,351 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-07-25 13:43:45,186 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2024-07-25 13:43:45,191 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
